"Sustainable Environment Research,SUSTAIN ENVIRON RES,BMC,2468-2039,2468-2039,""ENGINEERING, ENVIRONMENTAL"",SCIE,""1,782"",4.6,Q2,0.75,100%,";
"Sustainable Environment Research,SUSTAIN ENVIRON RES,BMC,2468-2039,2468-2039,ENVIRONMENTAL SCIENCES,SCIE,""1,782"",4.6,Q2,0.75,100%,";
"Sustainable Environment Research,SUSTAIN ENVIRON RES,BMC,2468-2039,2468-2039,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,""1,782"",4.6,Q2,0.75,100%,";
Sustainable Environment,SUSTAIN ENVIRON,TAYLOR & FRANCIS LTD,2765-8511,2765-8511,ENVIRONMENTAL SCIENCES,ESCI,150,2.3,Q3,0.33,97.73%,;
Sustainable Futures,SUSTAIN FUTURES,ELSEVIER,2666-1888,2666-1888,ENVIRONMENTAL SCIENCES,ESCI,407,3.3,Q2,0.69,99.02%,;
"Sustainable Materials and Technologies,SUSTAIN MATER TECHNO,ELSEVIER,2214-9937,2214-9937,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""5,839"",8.6,Q1,1.45,19.06%,";
"Sustainable Materials and Technologies,SUSTAIN MATER TECHNO,ELSEVIER,2214-9937,2214-9937,ENERGY & FUELS,SCIE,""5,839"",8.6,Q1,1.45,19.06%,";
"Sustainable Materials and Technologies,SUSTAIN MATER TECHNO,ELSEVIER,2214-9937,2214-9937,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,""5,839"",8.6,Q1,1.45,19.06%,";
"Sustainable Production and Consumption,SUSTAIN PROD CONSUMP,ELSEVIER,2352-5509,2352-5509,ENVIRONMENTAL STUDIES,SSCI,""12,218"",10.9,Q1,2.19,26.12%,";
"Sustainable Production and Consumption,SUSTAIN PROD CONSUMP,ELSEVIER,2352-5509,2352-5509,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,""SCIE, SSCI"",""12,218"",10.9,Q1,2.19,26.12%,";
"Sustainable Water Resources Management,SUST WAT RESOUR MAN,SPRINGER INT PUBL AG,2363-5037,2363-5045,WATER RESOURCES,ESCI,""1,892"",2.1,Q3,0.49,6.16%,";
"Swiss Journal of Geosciences,SWISS J GEOSCI,SPRINGER INT PUBL AG,1661-8726,1661-8734,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,916,1.8,Q3,0.93,100%,";
"Synthetic and Systems Biotechnology,SYN SYST BIOTECHNO,KEAI PUBLISHING LTD,2405-805X,2405-805X,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,""1,311"",4.4,Q1,1.04,90.2%,";
Synthetic Biology,SYN BIOL,OXFORD UNIV PRESS,,2397-7000,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,384,2.6,Q3,0.54,95.59%,;
"SYNTHETIC METALS,SYNTHETIC MET,ELSEVIER SCIENCE SA,0379-6779,0379-6779,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""12,342"",4.0,Q2,0.78,5.31%,";
"SYSTEMATIC AND APPLIED MICROBIOLOGY,SYST APPL MICROBIOL,ELSEVIER GMBH,0723-2020,1618-0984,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,""4,604"",3.3,Q2,0.87,29.27%,";
"SYSTEMATICS AND BIODIVERSITY,SYST BIODIVERS,TAYLOR & FRANCIS LTD,1477-2000,1478-0933,BIODIVERSITY CONSERVATION,SCIE,""1,216"",1.8,Q2,0.53,8.59%,";
"Tecciencia,TECCIENCIA,UNIV ECCI,1909-3667,2422-3670,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,56,0.7,Q3,0.17,80.77%,";
"TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,TECHNOL FORECAST SOC,ELSEVIER SCIENCE INC,0040-1625,1873-5509,BUSINESS,SSCI,""50,363"",12.9,Q1,2.6,25.16%,";
"TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,TECHNOL FORECAST SOC,ELSEVIER SCIENCE INC,0040-1625,1873-5509,REGIONAL & URBAN PLANNING,SSCI,""50,363"",12.9,Q1,2.6,25.16%,";
"Technologies,TECHNOLOGIES,MDPI,,2227-7080,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,""2,172"",4.2,Q1,0.9,99.75%,";
Technology and Economics of Smart Grids and Sustainable Energy,TECHNOL ECON SMART G,SPRINGERNATURE,,2199-4706,ENERGY & FUELS,ESCI,265,2.0,Q4,0.46,1.82%,;
"TECHNOLOGY IN SOCIETY,TECHNOL SOC,ELSEVIER SCI LTD,0160-791X,1879-3274,""SOCIAL SCIENCES, INTERDISCIPLINARY"",SSCI,""11,837"",10.1,Q1,4.74,22.11%,";
"TECHNOLOGY IN SOCIETY,TECHNOL SOC,ELSEVIER SCI LTD,0160-791X,1879-3274,SOCIAL ISSUES,SSCI,""11,837"",10.1,Q1,4.74,22.11%,";
Technology-Architecture + Design,TECHNOL ARCHIT DES,TAYLOR & FRANCIS LTD,2475-1448,2475-143X,CONSTRUCTION & BUILDING TECHNOLOGY,ESCI,53,0.5,Q4,0.36,8.65%,;
"TECHNOVATION,TECHNOVATION,ELSEVIER,0166-4972,1879-2383,""ENGINEERING, INDUSTRIAL"",SCIE,""11,239"",11.1,Q1,2.47,35.46%,";
"TECHNOVATION,TECHNOVATION,ELSEVIER,0166-4972,1879-2383,MANAGEMENT,SSCI,""11,239"",11.1,Q1,2.47,35.46%,";
"TECHNOVATION,TECHNOVATION,ELSEVIER,0166-4972,1879-2383,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,SCIE,""11,239"",11.1,Q1,2.47,35.46%,";
"Tecnologia y Ciencias del Agua,TECNOL CIENC AGUA,INST MEXICANO TECHNOLOGIAAGUA,0187-8336,2007-2422,""ENGINEERING, CIVIL"",SCIE,302,0.3,Q4,0.07,100%,";
Tecnologia y Ciencias del Agua,TECNOL CIENC AGUA,INST MEXICANO TECHNOLOGIAAGUA,0187-8336,2007-2422,WATER RESOURCES,SCIE,302,0.3,Q4,0.07,100%,;
Tecnologia y Ciencias del Agua,TECNOL CIENC AGUA,INST MEXICANO TECHNOLOGIAAGUA,0187-8336,2007-2422,WATER RESOURCES,SCIE,338,0.341,Q4,0.08,99.48%,;
"TEHNICKI GLASNIK-TECHNICAL JOURNAL,TEH GLAS,UNIV NORTH,1846-6168,1848-5588,""ENGINEERING, MULTIDISCIPLINARY"",ESCI,279,0.7,Q3,0.23,99.21%,";
"Tehnicki Vjesnik-Technical Gazette,TEH VJESN,""UNIV OSIJEK, TECH FAC"",1330-3651,1848-6339,""ENGINEERING, MULTIDISCIPLINARY"",SCIE,""1,958"",1,Q3,0.3,99.74%,";
"Teknik Dergi,TEK DERGI,TURKISH CHAMBER CIVIL ENGINEERS,1300-3453,1300-3453,""ENGINEERING, CIVIL"",SCIE,256,0.8,Q4,0.23,95.73%,";
"Ter es Tarsadalom,TER TARSAD,""CENTRE ECONOMIC & REGIONAL STUDIES, HUNGARIAN ACAD SCI, INST REGIONAL STUD"",2062-9923,2062-9923,GEOGRAPHY,ESCI,224,0.6,Q3,0.16,96.81%,";
"TERRA NOVA,TERRA NOVA,WILEY,0954-4879,1365-3121,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,""3,780"",2.2,Q2,0.59,29.59%,";
"TERRESTRIAL ATMOSPHERIC AND OCEANIC SCIENCES,TERR ATMOS OCEAN SCI,SPRINGERNATURE,1017-0839,2311-7680,""GEOSCIENCES, MULTIDISCIPLINARY"",SCIE,""1,077"",0.8,Q4,0.3,99.28%,";
Territoire en Mouvement,TERRIT MOUVEMENT,UNIV LILLE I SCI & TECH,1954-4863,1950-5698,GEOGRAPHY,ESCI,33,0.2,Q4,0.03,67.65%,;
"Territory Politics Governance,TERRIT POLIT GOV,""ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"",2162-2671,2162-268X,GEOGRAPHY,SSCI,""1,107"",1.9,Q2,0.89,33.63%,";
"Theoretical and Applied Ecology,THEOR APPL ECOL,""LLC PUBLISHING HOUSE, KAMERTON"",1995-4301,2618-8406,ECOLOGY,ESCI,303,0.5,Q4,0.13,0%,";
"Theoretical and Experimental Chemistry,THEOR EXP CHEM+,SPRINGER,0040-5760,1573-935X,""CHEMISTRY, MULTIDISCIPLINARY"",SCIE,502,0.7,Q4,0.11,0%,";
Theoretical Ecology,THEOR ECOL-NETH,SPRINGER HEIDELBERG,1874-1738,1874-1746,ECOLOGY,SCIE,880,1.2,Q4,0.38,40.51%,;
"THEORETICAL POPULATION BIOLOGY,THEOR POPUL BIOL,ACADEMIC PRESS INC ELSEVIER SCIENCE,0040-5809,1096-0325,ECOLOGY,SCIE,""3,616"",1.2,Q4,0.35,54.55%,";
"Theranostics,THERANOSTICS,IVYSPRING INT PUBL,1838-7640,1838-7640,""MEDICINE, RESEARCH & EXPERIMENTAL"",SCIE,""41,377"",12.4,Q1,2.63,98.97%,";
THERMAL ENGINEERING,THERM ENG+,PLEIADES PUBLISHING INC,0040-6015,1555-6301,ENERGY & FUELS,ESCI,984,0.9,Q4,0.11,0%,;
"Thermal Science and Engineering Progress,THERM SCI ENG PROG,ELSEVIER,2451-9049,2451-9049,ENERGY & FUELS,SCIE,""7,520"",5.1,Q2,1.01,9.78%,";
"Thin Solid Films,THIN SOLID FILMS,ELSEVIER SCIENCE SA,0040-6090,1879-2731,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,""31,381"",2.0,Q3,0.41,13.66%,";
"THIN-WALLED STRUCTURES,THIN WALL STRUCT,ELSEVIER SCI LTD,0263-8231,1879-3223,""ENGINEERING, CIVIL"",SCIE,""30,553"",5.7,Q1,1.48,7.5%,";
"TIJDSCHRIFT VOOR ECONOMISCHE EN SOCIALE GEOGRAFIE,TIJDSCHR ECON SOC GE,WILEY,0040-747X,1467-9663,GEOGRAPHY,SSCI,""1,896"",2,Q2,1.33,49%,";
"TOBACCO CONTROL,TOB CONTROL,BMJ PUBLISHING GROUP,0964-4563,1468-3318,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",""SCIE, SSCI"",""8,478"",4,Q1,1.48,33.79%,";
"Tobacco Induced Diseases,TOB INDUC DIS,EUROPEAN PUBLISHING,1617-9625,1617-9625,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",""SCIE, SSCI"",""1,638"",2.2,Q2,0.63,98.26%,";
"Tobacco Use Insights,TOB USE INSIGHTS,SAGE PUBLICATIONS LTD,1179-173X,1179-173X,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",ESCI,238,2.1,Q3,0.5,94.2%,";
"Topics in Current Chemistry,TOPICS CURR CHEM,SPRINGER INT PUBL AG,2365-0869,2364-8961,""CHEMISTRY, MULTIDISCIPLINARY"",SCIE,""6,449"",7.1,Q1,0.6,16.79%,";
"Tourism Management,TOURISM MANAGE,ELSEVIER SCI LTD,0261-5177,1879-3193,""HOSPITALITY, LEISURE, SPORT & TOURISM"",SSCI,""32,404"",10.9,Q1,2.81,15.57%,";
"Tourism Management,TOURISM MANAGE,ELSEVIER SCI LTD,0261-5177,1879-3193,ENVIRONMENTAL STUDIES,SSCI,""32,404"",10.9,Q1,2.81,15.57%,";
"Tourism Management,TOURISM MANAGE,ELSEVIER SCI LTD,0261-5177,1879-3193,MANAGEMENT,SSCI,""32,404"",10.9,Q1,2.81,15.57%,";
"TOXICOLOGICAL AND ENVIRONMENTAL CHEMISTRY,TOXICOL ENVIRON CHEM,TAYLOR & FRANCIS LTD,0277-2248,1029-0486,ENVIRONMENTAL SCIENCES,SCIE,""1,815"",1.1,Q4,0.29,6.67%,";
Toxicology and Environmental Health Sciences,TOXICOL ENV HEALTH,KOREAN SOC ENVIRONMENTAL RISK ASSESSMENT & HEALTH SCIENCE,2005-9752,2233-7784,ENVIRONMENTAL SCIENCES,ESCI,494,1.6,Q4,0.34,2.56%,;
"TOXICOLOGY AND INDUSTRIAL HEALTH,TOXICOL IND HEALTH,SAGE PUBLICATIONS INC,0748-2337,1477-0393,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""2,841"",1.7,Q3,0.49,7.76%,";
"Toxics,TOXICS,MDPI,,2305-6304,ENVIRONMENTAL SCIENCES,SCIE,""7,235"",3.9,Q2,0.84,99.86%,";
TRACE ELEMENTS AND ELECTROLYTES,TRACE ELEM ELECTROLY,DUSTRI-VERLAG DR KARL FEISTLE,0946-2104,0946-2104,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,162,0.1,Q4,0.04,0%,;
"TRAC-TRENDS IN ANALYTICAL CHEMISTRY,TRAC-TREND ANAL CHEM,ELSEVIER SCI LTD,0165-9936,1879-3142,""CHEMISTRY, ANALYTICAL"",SCIE,""32,283"",11.8,Q1,1.33,17.22%,";
"Traffic Injury Prevention,TRAFFIC INJ PREV,TAYLOR & FRANCIS INC,1538-9588,1538-957X,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",""SCIE, SSCI"",""3,771"",1.6,Q3,0.45,13.49%,";
"Traffic Injury Prevention,TRAFFIC INJ PREV,TAYLOR & FRANCIS INC,1538-9588,1538-957X,TRANSPORTATION,SSCI,""3,771"",1.6,Q4,0.45,13.49%,";
"Transactions in GIS,T GIS,WILEY,1361-1682,1467-9671,GEOGRAPHY,SSCI,""2,338"",2.1,Q2,0.82,21.39%,";
"Transactions of FAMENA,T FAMENA,UNIV ZAGREB FAC MECHANICAL ENGINEERING & NAVAL ARCHITECTURE,1333-1124,1333-1124,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",SCIE,333,1.4,Q4,0.26,91.67%,";
"TRANSACTIONS OF THE INSTITUTE OF BRITISH GEOGRAPHERS,T I BRIT GEOGR,WILEY,0020-2754,1475-5661,GEOGRAPHY,SSCI,""4,967"",3.3,Q1,1.29,50.24%,";
"TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,T ROY SOC TROP MED H,OXFORD UNIV PRESS,0035-9203,1878-3503,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""7,319"",1.9,Q3,0.63,19.55%,";
"TRANSACTIONS OF TIANJIN UNIVERSITY,T TIANJIN U,SPRINGERNATURE,1006-4982,1995-8196,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",ESCI,""1,278"",6.7,Q1,0.73,56.64%,";
"TRANSACTIONS OF TIANJIN UNIVERSITY,T TIANJIN U,SPRINGERNATURE,1006-4982,1995-8196,ENERGY & FUELS,ESCI,""1,278"",6.7,Q2,0.73,56.64%,";
"Transactions on Electrical and Electronic Materials,TRANS ELECTR ELECTRO,SPRINGER,1229-7607,2092-7592,""MATERIALS SCIENCE, MULTIDISCIPLINARY"",ESCI,880,1.6,Q4,0.28,1.79%,";
Transcription-Austin,TRANSCR-AUSTIN,TAYLOR & FRANCIS INC,2154-1264,2154-1272,BIOCHEMISTRY & MOLECULAR BIOLOGY,ESCI,714,3.6,Q2,0.5,40%,;
"Transgender Health,TRANSGENDER HEALTH,""MARY ANN LIEBERT, INC"",2688-4887,2380-193X,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",""SCIE, SSCI"",""1,510"",2.1,Q3,0.71,6.83%,";
"TRANSGENIC RESEARCH,TRANSGENIC RES,SPRINGER,0962-8819,1573-9368,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,""2,474"",2.7,Q3,0.56,35%,";
"TRANSGENIC RESEARCH,TRANSGENIC RES,SPRINGER,0962-8819,1573-9368,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,""2,474"",2.7,Q3,0.56,35%,";
"Translational Behavioral Medicine,TRANSL BEHAV MED,OXFORD UNIV PRESS,1869-6716,1613-9860,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",""SCIE, SSCI"",""3,677"",3.6,Q1,0.83,26.35%,";
"Translational Neurodegeneration,TRANSL NEURODEGENER,BMC,2047-9158,2047-9158,NEUROSCIENCES,SCIE,""3,458"",10.8,Q1,2.19,100%,";
TransNav-International Journal on Marine Navigation and Safety of Sea Transportation,TRANSNAV,GDYNIA MARITIME UNIV,2083-6473,2083-6481,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,670,0.7,Q4,0.12,94.66%,;
Transport and Telecommunication Journal,TRANSP TELECOMMUN J,SCIENDO,1407-6160,1407-6179,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,258,1.1,Q3,0.25,100%,;
"Transport Policy,TRANSPORT POLICY,ELSEVIER SCI LTD,0967-070X,1879-310X,TRANSPORTATION,SSCI,""12,131"",6.3,Q1,1.82,26.03%,";
"Transport Problems,TRANSP PROBL,""SILESIAN UNIV TECHNOLOCY, FAC TRANSPORT"",1896-0596,2300-861X,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,308,0.5,Q4,0.12,100%,";
"TRANSPORT REVIEWS,TRANSPORT REV,TAYLOR & FRANCIS LTD,0144-1647,1464-5327,TRANSPORTATION,SSCI,""5,371"",9.5,Q1,1.51,53.66%,";
"Transport,TRANSPORT-VILNIUS,VILNIUS GEDIMINAS TECH UNIV,1648-4142,1648-3480,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""1,009"",1.3,Q3,0.25,97.73%,";
"Transportation Geotechnics,TRANSP GEOTECH,ELSEVIER,2214-3912,2214-3912,""ENGINEERING, CIVIL"",SCIE,""4,642"",4.9,Q1,1.24,11.24%,";
"Transportation Geotechnics,TRANSP GEOTECH,ELSEVIER,2214-3912,2214-3912,""ENGINEERING, GEOLOGICAL"",SCIE,""4,642"",4.9,Q1,1.24,11.24%,";
Transportation in Developing Economies,TRANSP DEV ECON,SPRINGER INT PUBL AG,2199-9287,2199-9295,TRANSPORTATION,ESCI,274,1.5,Q4,0.36,2.67%,;
"Transportation Infrastructure Geotechnology,TRANSP INFRASTRUCT G,SPRINGERNATURE,2196-7202,2196-7210,""ENGINEERING, CIVIL"",ESCI,584,2.6,Q2,0.6,7.02%,";
"Transportation Infrastructure Geotechnology,TRANSP INFRASTRUCT G,SPRINGERNATURE,2196-7202,2196-7210,""ENGINEERING, GEOLOGICAL"",ESCI,584,2.6,Q2,0.6,7.02%,";
TRANSPORTATION JOURNAL,TRANSPORT J,WILEY,0041-1612,2157-328X,TRANSPORTATION,SSCI,475,1.1,Q4,0.36,0%,;
"Transportation Letters-The International Journal of Transportation Research,TRANSP LETT,TAYLOR & FRANCIS LTD,1942-7867,1942-7875,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""1,710"",3.3,Q2,0.68,7.24%,";
"Transportation Letters-The International Journal of Transportation Research,TRANSP LETT,TAYLOR & FRANCIS LTD,1942-7867,1942-7875,TRANSPORTATION,SSCI,""1,710"",3.3,Q2,0.68,7.24%,";
"TRANSPORTATION PLANNING AND TECHNOLOGY,TRANSPORT PLAN TECHN,TAYLOR & FRANCIS LTD,0308-1060,1029-0354,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""1,183"",1.3,Q3,0.31,14%,";
"Transportation Research Interdisciplinary Perspectives,TRANSP RES INTERDISC,ELSEVIER,2590-1982,2590-1982,TRANSPORTATION,ESCI,""3,665"",3.9,Q2,1.25,93.53%,";
"TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,TRANSPORT RES A-POL,PERGAMON-ELSEVIER SCIENCE LTD,0965-8564,1879-2375,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""20,629"",6.3,Q1,1.69,28.85%,";
"TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,TRANSPORT RES A-POL,PERGAMON-ELSEVIER SCIENCE LTD,0965-8564,1879-2375,TRANSPORTATION,SSCI,""20,629"",6.3,Q1,1.69,28.85%,";
"TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,TRANSPORT RES B-METH,PERGAMON-ELSEVIER SCIENCE LTD,0191-2615,1879-2367,""ENGINEERING, CIVIL"",SCIE,""17,027"",5.8,Q1,1.47,25.71%,";
"TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,TRANSPORT RES B-METH,PERGAMON-ELSEVIER SCIENCE LTD,0191-2615,1879-2367,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""17,027"",5.8,Q1,1.47,25.71%,";
"TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,TRANSPORT RES B-METH,PERGAMON-ELSEVIER SCIENCE LTD,0191-2615,1879-2367,TRANSPORTATION,SSCI,""17,027"",5.8,Q1,1.47,25.71%,";
"TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,TRANSPORT RES C-EMER,PERGAMON-ELSEVIER SCIENCE LTD,0968-090X,1879-2359,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""27,650"",7.6,Q1,1.68,26.11%,";
"TRANSPORTATION RESEARCH PART D-TRANSPORT AND ENVIRONMENT,TRANSPORT RES D-TR E,PERGAMON-ELSEVIER SCIENCE LTD,1361-9209,1879-2340,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""20,643"",7.3,Q1,1.63,31.84%,";
"TRANSPORTATION RESEARCH PART D-TRANSPORT AND ENVIRONMENT,TRANSPORT RES D-TR E,PERGAMON-ELSEVIER SCIENCE LTD,1361-9209,1879-2340,TRANSPORTATION,SSCI,""20,643"",7.3,Q1,1.63,31.84%,";
"TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,TRANSPORT RES E-LOG,PERGAMON-ELSEVIER SCIENCE LTD,1366-5545,1878-5794,""ENGINEERING, CIVIL"",SCIE,""17,564"",8.3,Q1,2.2,13.21%,";
"TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,TRANSPORT RES E-LOG,PERGAMON-ELSEVIER SCIENCE LTD,1366-5545,1878-5794,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""17,564"",8.3,Q1,2.2,13.21%,";
"TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,TRANSPORT RES E-LOG,PERGAMON-ELSEVIER SCIENCE LTD,1366-5545,1878-5794,TRANSPORTATION,SSCI,""17,564"",8.3,Q1,2.2,13.21%,";
"TRANSPORTATION RESEARCH PART F-TRAFFIC PSYCHOLOGY AND BEHAVIOUR,TRANSPORT RES F-TRAF,ELSEVIER SCI LTD,1369-8478,1873-5517,TRANSPORTATION,SSCI,""10,038"",3.5,Q2,1.13,29.54%,";
"TRANSPORTATION RESEARCH RECORD,TRANSPORT RES REC,SAGE PUBLICATIONS INC,0361-1981,2169-4052,""ENGINEERING, CIVIL"",SCIE,""30,482"",1.6,Q3,0.36,9.62%,";
"TRANSPORTATION RESEARCH RECORD,TRANSPORT RES REC,SAGE PUBLICATIONS INC,0361-1981,2169-4052,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""30,482"",1.6,Q3,0.36,9.62%,";
Transportation Safety and Environment,TRANSP SAFETY ENV,OXFORD UNIV PRESS,,2631-4428,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,423,2.7,Q2,0.46,88.72%,;
"TRANSPORTATION SCIENCE,TRANSPORT SCI,INFORMS,0041-1655,,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""7,704"",4.4,Q2,0.92,0%,";
"TRANSPORTATION SCIENCE,TRANSPORT SCI,INFORMS,0041-1655,,TRANSPORTATION,SSCI,""7,704"",4.4,Q1,0.92,0%,";
"TRANSPORTATION,TRANSPORTATION,SPRINGER,0049-4488,1572-9435,""ENGINEERING, CIVIL"",SCIE,""6,149"",3.5,Q1,0.89,39.7%,";
"TRANSPORTATION,TRANSPORTATION,SPRINGER,0049-4488,1572-9435,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""6,149"",3.5,Q2,0.89,39.7%,";
"TRANSPORTATION,TRANSPORTATION,SPRINGER,0049-4488,1572-9435,TRANSPORTATION,SSCI,""6,149"",3.5,Q2,0.89,39.7%,";
"Transportmetrica A-Transport Science,TRANSPORTMETRICA A,TAYLOR & FRANCIS LTD,2324-9935,2324-9943,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""2,044"",3.6,Q2,0.81,16.14%,";
"Transportmetrica A-Transport Science,TRANSPORTMETRICA A,TAYLOR & FRANCIS LTD,2324-9935,2324-9943,TRANSPORTATION,SSCI,""2,044"",3.6,Q2,0.81,16.14%,";
"Transportmetrica B-Transport Dynamics,TRANSPORTMETRICA B,TAYLOR & FRANCIS LTD,2168-0566,2168-0582,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,""1,006"",3.3,Q2,0.77,8.93%,";
"Transportmetrica B-Transport Dynamics,TRANSPORTMETRICA B,TAYLOR & FRANCIS LTD,2168-0566,2168-0582,TRANSPORTATION,SSCI,""1,006"",3.3,Q2,0.77,8.93%,";
"Travel Behaviour and Society,TRAVEL BEHAV SOC,ELSEVIER,2214-367X,2214-3688,TRANSPORTATION,SSCI,""3,054"",5.1,Q1,1.25,24.43%,";
"Travel Medicine and Infectious Disease,TRAVEL MED INFECT DI,ELSEVIER SCI LTD,1477-8939,1873-0442,""PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH"",SCIE,""3,940"",6.3,Q1,1.79,53.13%,";
"TRENDS IN BIOCHEMICAL SCIENCES,TRENDS BIOCHEM SCI,CELL PRESS,0968-0004,1362-4326,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,""19,707"",11.6,Q1,1.35,39.45%,";
"TRENDS IN BIOTECHNOLOGY,TRENDS BIOTECHNOL,CELL PRESS,0167-7799,1879-3096,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,""19,565"",14.3,Q1,1.62,30.83%,";
"TRENDS IN BIOTECHNOLOGY,TRENDS BIOTECHNOL,CELL PRESS,0167-7799,1879-3096,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,""19,565"",14.3,Q1,1.62,30.83%,";
"Trends in Cancer,TRENDS CANCER,CELL PRESS,2405-8025,2405-8033,ONCOLOGY,SCIE,""7,958"",14.3,Q1,2.14,42.59%,";
"TRENDS IN CELL BIOLOGY,TRENDS CELL BIOL,CELL PRESS,0962-8924,1879-3088,CELL BIOLOGY,SCIE,""19,027"",13.0,Q1,1.47,37.16%,";
"Trends in Chemistry,TRENDS CHEM,CELL PRESS,,2589-5974,""CHEMISTRY, MULTIDISCIPLINARY"",SCIE,""5,139"",14.0,Q1,1.09,22.5%,";
"TRENDS IN COGNITIVE SCIENCES,TRENDS COGN SCI,CELL PRESS,1364-6613,1879-307X,""PSYCHOLOGY, EXPERIMENTAL"",SSCI,""32,732"",16.7,Q1,2.06,43.06%,";
"TRENDS IN COGNITIVE SCIENCES,TRENDS COGN SCI,CELL PRESS,1364-6613,1879-307X,BEHAVIORAL SCIENCES,SCIE,""32,732"",16.7,Q1,2.06,43.06%,";
"TRENDS IN COGNITIVE SCIENCES,TRENDS COGN SCI,CELL PRESS,1364-6613,1879-307X,NEUROSCIENCES,SCIE,""32,732"",16.7,Q1,2.06,43.06%,";
"TRENDS IN ECOLOGY & EVOLUTION,TRENDS ECOL EVOL,CELL PRESS,0169-5347,1872-8383,ECOLOGY,SCIE,""39,040"",16.7,Q1,1.99,47.04%,";
"TRENDS IN ECOLOGY & EVOLUTION,TRENDS ECOL EVOL,CELL PRESS,0169-5347,1872-8383,EVOLUTIONARY BIOLOGY,SCIE,""39,040"",16.7,Q1,1.99,47.04%,";
"TRENDS IN ECOLOGY & EVOLUTION,TRENDS ECOL EVOL,CELL PRESS,0169-5347,1872-8383,GENETICS & HEREDITY,SCIE,""39,040"",16.7,Q1,1.99,47.04%,";
